client_id,client_type,first_name,last_name,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,is_investor,engagement_score,sale_price,price_per_sqft,floor_area_sqft,properties_bought,cluster,segment,investment_profile,investment_score
C1536,Individual,Sara,Baker,F,Usa,Washington,Home,3,No,Website,0,3,388989.92,310.98148131691966,613.325,2,3,High-Value Clients,Low Potential,0.04626210758229679
C1537,Individual,Lisa,Foster,F,Usa,Arizona,Home,5,No,Website,0,5,1637300.4100000001,345.4049857254848,1579.3133333333335,3,1,Premium Investors,High Potential Investor,0.410987606469668
C1538,Individual,Jessica,Kim,F,Usa,California,Investment,5,No,Website,1,5,775544.78,285.75111611160736,941.38,3,0,Budget Buyers,Low Potential,0.15919014272680404
C1539,Individual,Terry,Brown,M,Usa,Nevada,Home,1,No,Agency,0,1,811448.36,272.5672214691155,995.5099999999999,3,3,High-Value Clients,Low Potential,0.16967465768704926
C1540,Individual,Roger,Cox,M,Usa,California,Home,2,Yes,Client,0,2,842510.7,315.45532732347186,908.2333333333332,3,3,High-Value Clients,Low Potential,0.17876667501096444
C1541,Individual,Carl,Adams,M,Usa,California,Home,2,No,Website,0,2,1173616.46,304.45242557540735,995.0275,4,3,High-Value Clients,Low Potential,0.2754999016790763
C1542,Individual,Gary,Cook,M,Usa,Nevada,Home,1,Yes,Website,0,1,1261648.92,310.20797336558843,1356.7466666666667,3,1,Premium Investors,Moderate Investor,0.3012219004838106
C1543,Individual,Virginia,Peterson,F,Usa,New York,Investment,3,No,Agency,1,3,1199490.31,308.065002319388,1267.4066666666668,3,0,Budget Buyers,Low Potential,0.28306062962735556
C1544,Individual,Heather,Evans,F,Russia,Tatarstan,Home,3,No,Website,0,3,1551623.3,305.8955791098728,1679.1066666666666,3,1,Premium Investors,High Potential Investor,0.3859404134236863
C1545,Individual,Elizabeth,Price,F,Usa,California,Investment,1,Yes,Website,1,1,1101811.15,292.4366170207845,1254.5033333333333,3,0,Budget Buyers,Low Potential,0.2545161676701851
C1546,Individual,Sarah,Scott,F,Mexico,Puebla,Home,4,Yes,Agency,0,4,1161022.51,330.28443786484144,874.9925000000001,4,3,High-Value Clients,Low Potential,0.2718304606687439
C1547,Individual,Margaret,Martin,F,Usa,Florida,Home,2,Yes,Agency,0,2,1199337.46,312.4852459330545,997.415,4,3,High-Value Clients,Low Potential,0.28301779160298673
C1548,Company,Telnox,Co,M,Usa,California,Home,2,Yes,Website,0,2,615223.03,303.25227189402636,678.9699999999999,3,3,High-Value Clients,Low Potential,0.112356553903893
C1549,Individual,Gary,Reyes,M,Mexico,Nuevo Leon,Home,4,No,Client,0,4,837044.35,287.3216267134631,983.4266666666667,3,3,High-Value Clients,Low Potential,0.17715864254889757
C1550,Individual,Jason,Rogers,M,Usa,California,Home,2,No,Agency,0,2,1368767.79,287.565972329854,1164.0149999999999,4,1,Premium Investors,Moderate Investor,0.3325095961674903
C1551,Individual,Aaron,Howard,M,Usa,California,Home,2,No,Agency,0,2,1252240.69,290.61329911843484,1438.2933333333333,3,1,Premium Investors,Moderate Investor,0.2984655173876137
C1552,Individual,Peter,Wilson,M,Usa,California,Investment,2,Yes,Agency,1,2,1356450.7000000002,305.497304095097,1074.0525,4,0,Budget Buyers,Moderate Investor,0.3289180634528894
C1553,Company,Horizon,Co,M,Usa,Utah,Home,4,No,Agency,0,4,979536.36,307.509144213996,1038.7166666666667,3,3,High-Value Clients,Low Potential,0.21879760028406098
C1554,Individual,Gregory,Cox,M,Germany,Bavaria,Home,1,No,Website,0,1,742034.24,362.2549695266313,678.9699999999999,3,3,High-Value Clients,Low Potential,0.14942926055432093
C1555,Individual,Julia,Martin,F,Uk,England,Home,5,No,Website,0,5,1233852.38,310.779300285579,1012.5575,4,3,High-Value Clients,Moderate Investor,0.29310115818984556
C1556,Individual,Grace,Wood,F,Usa,Colorado,Investment,2,No,Agency,1,2,1215734.71,299.72891706328323,1020.3875,4,0,Budget Buyers,Moderate Investor,0.28780361255719267
C1557,Individual,Joan,Griffin,F,Usa,New York,Home,2,Yes,Website,0,2,955054.1799999999,294.1136841749192,1072.4833333333333,3,3,High-Value Clients,Low Potential,0.2116395604411878
C1558,Individual,Tyler,Phillips,M,Mexico,Baja California,Home,4,No,Website,0,4,1482069.56,299.1675367344344,1680.5266666666666,3,1,Premium Investors,High Potential Investor,0.3656166652800751
C1559,Individual,Sara,Mitchell,F,Uk,England,Home,2,No,Website,0,2,1345808.87,315.20816215083465,1445.2933333333333,3,1,Premium Investors,Moderate Investor,0.3258123902241604
C1560,Individual,Christina,Hughes,F,Usa,California,Home,4,Yes,Client,0,4,1052677.5699999998,307.1745356188394,1148.0433333333333,3,3,High-Value Clients,Low Potential,0.24016672820002488
C1561,Individual,Jeffrey,Green,M,Mexico,Nuevo Leon,Investment,5,No,Agency,1,5,473654.44,277.83623461296384,828.02,2,0,Budget Buyers,Low Potential,0.07098525245433986
C1562,Individual,Maria,Morris,F,Usa,California,Home,4,No,Client,0,4,1179775.32,309.62296049534757,1268.0466666666669,3,1,Premium Investors,Low Potential,0.27730112077893204
C1563,Individual,Susan,Baker,F,Usa,Utah,Home,5,No,Website,0,5,979729.05,300.0323390816546,1090.7733333333333,3,3,High-Value Clients,Low Potential,0.21885098483523718
C1564,Individual,Jason,Wood,M,Usa,Washington,Investment,5,No,Website,1,5,961855.36,320.9886189267685,1504.85,2,0,Budget Buyers,Low Potential,0.2136369949753782
C1565,Individual,Kenneth,Bennett,M,Mexico,Jalisco,Home,4,No,Agency,0,4,1140899.22,289.9594939432932,994.0725,4,3,High-Value Clients,Low Potential,0.26593544288996573
C1566,Individual,Anthony,Wilson,M,Usa,California,Home,3,No,Website,0,3,1450240.65,310.60744607284084,1175.235,4,1,Premium Investors,High Potential Investor,0.35632204187925537
C1567,Individual,Frank,Wilson,M,Usa,Georgia,Home,4,No,Client,0,4,1594452.6199999999,305.98391049575355,1276.9875,4,1,Premium Investors,High Potential Investor,0.3984538454994546
C1568,Individual,Betty,Owens,F,Usa,California,Home,5,No,Website,0,5,1373808.0899999999,327.3085017325855,1357.1933333333334,3,1,Premium Investors,Moderate Investor,0.3339974794563633
C1569,Individual,Pamela,Turner,F,Usa,California,Investment,1,Yes,Website,1,1,1175242.5499999998,308.3884812829846,1258.29,3,0,Budget Buyers,Low Potential,0.2759764232124001
C1570,Individual,Amanda,Williams,F,Usa,Ohio,Home,5,No,Website,0,5,1469638.4,280.4146436360922,1333.5625,4,1,Premium Investors,High Potential Investor,0.3619776123265948
C1571,Individual,Ethan,Morales,M,Usa,California,Home,2,No,Website,0,2,1243439.96,293.49738857779414,1092.085,4,3,High-Value Clients,Moderate Investor,0.29589557560464397
C1572,Individual,Donald,Baker,M,Australia,Queensland,Home,3,No,Agency,0,3,886149.52,294.4365760502225,748.33,4,3,High-Value Clients,Low Potential,0.1915083918566594
C1573,Individual,Amanda,Richardson,F,Usa,California,Home,1,No,Website,0,1,1175839.94,278.8009064436627,1059.9375,4,3,High-Value Clients,Low Potential,0.2761395307807509
C1574,Individual,Gary,Morris,M,Usa,California,Home,4,No,Website,0,4,1195224.9,316.0873099894978,1255.6333333333334,3,1,Premium Investors,Low Potential,0.28181745636533856
C1575,Individual,Paul,Freeman,M,Usa,California,Home,2,No,Website,0,2,1395067.1600000001,305.25216854782985,1158.7275,4,1,Premium Investors,Moderate Investor,0.340200225716724
C1576,Individual,Heather,Cook,F,Usa,Nevada,Investment,3,Yes,Website,1,3,1359536.24,306.08915956124895,1098.1675,4,0,Budget Buyers,Moderate Investor,0.32981977897676973
C1577,Individual,Ethan,Edwards,M,Germany,Bavaria,Home,3,No,Website,0,3,1427933.58,323.10748399926587,1471.8999999999999,3,1,Premium Investors,High Potential Investor,0.3498093846410006
C1578,Individual,Mark,Turner,M,Usa,California,Investment,2,No,Website,1,2,765431.01,282.062208343019,934.8733333333333,3,0,Budget Buyers,Low Potential,0.15623382208651104
C1579,Individual,Robert,Bell,M,Usa,Arizona,Investment,4,No,Website,1,4,1101753.5899999999,292.06020743088715,952.0525,4,0,Budget Buyers,Low Potential,0.25449939883186357
C1580,Individual,Jordan,Martin,M,Usa,Georgia,Investment,1,Yes,Website,1,1,1008834.66,287.0755193206537,872.2,4,0,Budget Buyers,Low Potential,0.22734985293021875
C1581,Individual,James,Reyes,M,Usa,California,Investment,1,No,Website,1,1,1123364.22,357.732901316442,1023.9266666666666,3,0,Budget Buyers,Low Potential,0.26083864392427397
C1582,Individual,Harold,Baker,M,France,Ile-De-France,Home,4,Yes,Client,0,4,1030269.01,324.03923388426136,1050.08,3,3,High-Value Clients,Low Potential,0.23362631423688618
C1583,Individual,Peter,Scott,M,Usa,California,Home,2,No,Agency,0,2,1378030.61,293.70298451981887,1170.135,4,1,Premium Investors,Moderate Investor,0.3352182531707554
C1584,Company,Nexus,Co,M,France,Brittany,Investment,1,Yes,Website,1,1,1199226.44,297.40159781076756,1361.7433333333333,3,0,Budget Buyers,Low Potential,0.28297938224887725
C1585,Individual,Kevin,Watson,M,Canada,Ontario,Home,5,No,Website,0,5,1480011.91,287.5295107115782,1276.8225,4,1,Premium Investors,High Potential Investor,0.36501115434118137
C1586,Individual,Carolyn,Roberts,F,Germany,Berlin,Home,3,No,Website,0,3,1116579.83,304.21063616367974,1224.68,3,3,High-Value Clients,Low Potential,0.25883553951888844
C1587,Individual,Carl,Cooper,M,Canada,Quebec,Investment,4,Yes,Agency,1,4,743057.13,307.0055131205591,850.2466666666668,3,0,Budget Buyers,Low Potential,0.14970668742672544
C1588,Individual,Patricia,Thomas,F,Usa,Utah,Investment,5,No,Website,1,5,957201.31,290.99480765900927,1104.51,3,0,Budget Buyers,Low Potential,0.21226575782673712
C1589,Individual,Christina,Ward,F,Usa,California,Investment,4,No,Agency,1,4,1380536.7000000002,326.88357150381245,1396.87,3,0,Budget Buyers,Moderate Investor,0.3359632716639667
C1590,Company,Elara,Co,F,Usa,Oregon,Home,1,No,Website,0,1,1470403.6,306.1386614218441,1228.8325,4,1,Premium Investors,High Potential Investor,0.3622111973875497
C1591,Individual,Christine,Brooks,F,Usa,California,Investment,4,No,Website,1,4,1676312.98,310.2898916332747,1341.715,4,0,Budget Buyers,High Potential Investor,0.42237230384836805
C1592,Individual,Heather,Allen,F,Usa,Texas,Investment,2,Yes,Agency,1,2,878452.1900000001,301.13312679931073,735.11,4,0,Budget Buyers,Low Potential,0.1892622120464798
C1593,Individual,Anthony,Williams,M,Usa,California,Home,1,No,Website,0,1,825960.49,308.0334425012127,666.135,4,3,High-Value Clients,Low Potential,0.17392859627897989
C1594,Individual,Kathleen,Green,F,Usa,Colorado,Home,2,No,Agency,0,2,1522994.53,308.15008878732624,1259.875,4,1,Premium Investors,High Potential Investor,0.3775771788332173
C1595,Individual,Charles,Reed,M,Usa,California,Home,5,No,Website,0,5,1310147.8599999999,270.48297453077066,1186.5225,4,1,Premium Investors,Moderate Investor,0.31537628434205567
C1596,Individual,Frank,Hall,M,Germany,Berlin,Investment,4,No,Website,1,4,374278.05,272.0993151680819,1375.52,1,0,Budget Buyers,Low Potential,0.04194857876969528
C1597,Individual,Rachel,Cox,F,Usa,Nevada,Investment,4,Yes,Website,1,4,1155778.2,309.7769964537744,947.7475,4,0,Budget Buyers,Low Potential,0.27029036860845784
C1598,Individual,Angela,Adams,F,Usa,Georgia,Home,4,Yes,Agency,0,4,1163931.67,302.64497644154613,1310.3966666666665,3,1,Premium Investors,Low Potential,0.27266945187692015
C1599,Individual,Stephanie,Thompson,F,Usa,Virginia,Investment,5,Yes,Website,1,5,1321031.17,327.5128011231716,1337.1733333333334,3,0,Budget Buyers,Moderate Investor,0.3185781188827234
C1600,Individual,Jennifer,Rogers,F,Belgium,Wallonia,Home,5,No,Website,0,5,1237164.36,311.8608239736384,984.6475,4,3,High-Value Clients,Moderate Investor,0.29406922217359976
C1601,Individual,Tiffany,Parker,F,Russia,Krasnodar Krai,Home,3,No,Website,0,3,829078.01,306.2574828055878,913.6700000000001,3,3,High-Value Clients,Low Potential,0.17483853805591437
C1602,Individual,Harold,Turner,M,Usa,Nevada,Investment,4,No,Website,1,4,1676863.99,291.5466597840417,1425.28,4,0,Budget Buyers,High Potential Investor,0.4225259878847645
C1603,Individual,Hannah,Rogers,F,Uk,England,Home,5,No,Website,0,5,1077719.71,285.3103160528668,976.2049999999999,4,3,High-Value Clients,Low Potential,0.2474748277027865
C1604,Individual,Ronald,Kim,M,Usa,Texas,Home,4,No,Website,0,4,1050264.24,281.0677239742809,1243.8233333333333,3,3,High-Value Clients,Low Potential,0.2394514690962642
C1605,Individual,Joshua,Collins,M,Uk,England,Investment,4,Yes,Website,1,4,1170783.34,319.0141615698714,874.9925000000001,4,0,Budget Buyers,Low Potential,0.2746779348030928
C1606,Individual,Zachary,Howard,M,Usa,Washington,Home,1,Yes,Agency,0,1,917562.71,296.21256645107843,1033.4833333333333,3,3,High-Value Clients,Low Potential,0.20068670495745727
C1607,Individual,Emma,Hall,F,Usa,California,Home,3,No,Agency,0,3,829294.5700000001,296.7432544232949,927.6066666666666,3,3,High-Value Clients,Low Potential,0.174898102888083
C1608,Individual,Heather,Pierce,F,Uk,England,Home,4,Yes,Website,0,4,1431381.65,318.6186053663929,1447.82,3,1,Premium Investors,High Potential Investor,0.35081503931454483
C1609,Individual,Justin,Reed,M,Usa,California,Investment,2,No,Website,1,2,804844.43,302.98484474395883,900.46,3,0,Budget Buyers,Low Potential,0.16775717104385723
C1610,Individual,Kenneth,White,M,Usa,California,Investment,3,No,Website,1,3,1249167.74,281.88491641647727,1114.2125,4,0,Budget Buyers,Moderate Investor,0.29756460277315183
C1611,Individual,Sarah,Bryant,F,Usa,Nevada,Investment,4,No,Website,1,4,1072189.52,318.72574313352214,842.75,4,0,Budget Buyers,Low Potential,0.24587221747230736
C1612,Individual,Jason,Price,M,Usa,California,Home,1,No,Agency,0,1,766554.56,301.79361324466817,839.1433333333334,3,3,High-Value Clients,Low Potential,0.1565696724370722
C1613,Individual,Ryan,Griffin,M,Denmark,Southern Denmark,Home,2,Yes,Agency,0,2,1608368.22,285.83805783579203,1400.6975,4,1,Premium Investors,High Potential Investor,0.4025116406565434
C1614,Individual,Julie,Williams,F,Usa,Utah,Investment,4,No,Website,1,4,822155.05,265.13804678166275,1059.3466666666666,3,0,Budget Buyers,Low Potential,0.17279997475851794
C1615,Individual,Jason,Mitchell,M,Usa,Utah,Home,5,No,Agency,0,5,857125.52,318.9650942104338,903.87,3,3,High-Value Clients,Low Potential,0.18303797247162534
C1616,Individual,Aaron,Nelson,M,Uk,Wales,Investment,5,Yes,Website,1,5,1344053.71,300.6690718381523,1128.1275,4,0,Budget Buyers,Moderate Investor,0.3252942233679734
C1617,Individual,Michelle,Baker,F,Usa,California,Home,3,No,Website,0,3,776005.5,306.0345124559622,839.1433333333334,3,3,High-Value Clients,Low Potential,0.1593325527729924
C1618,Individual,Linda,Price,F,Usa,Washington,Home,2,Yes,Website,0,2,1356655.6800000002,305.84533933956607,1103.3025,4,1,Premium Investors,Moderate Investor,0.3289779895029618
C1619,Individual,Jason,Baker,M,Belgium,Wallonia,Home,2,No,Website,0,2,1390206.46,306.81861857078025,1164.0149999999999,4,1,Premium Investors,Moderate Investor,0.33878071239710034
C1620,Individual,Jacob,Morales,M,Usa,California,Home,1,Yes,Website,0,1,788250.3500000001,276.55408747719775,979.0866666666667,3,3,High-Value Clients,Low Potential,0.1628985779403206
C1621,Individual,Carl,Wood,M,Usa,Oregon,Investment,2,No,Agency,1,2,739739.97,262.4596448949508,973.09,3,0,Budget Buyers,Low Potential,0.1487201783853987
C1622,Individual,Angela,Taylor,F,Usa,Oregon,Home,1,Yes,Website,0,1,1054193.3599999999,324.9236151283461,1107.81,3,3,High-Value Clients,Low Potential,0.2406165022859154
C1623,Individual,Julia,Hall,F,Usa,Oregon,Home,4,No,Website,0,4,1060233.46,322.43591302473806,1111.2966666666666,3,3,High-Value Clients,Low Potential,0.24238023543133302
C1624,Individual,Jennifer,Stewart,F,Usa,California,Home,4,Yes,Website,0,4,1279515.3,281.01113723412675,1511.6166666666668,3,1,Premium Investors,Moderate Investor,0.3064304471040602
C1625,Individual,Harold,Wright,M,Australia,Western Australia,Home,4,No,Agency,0,4,910587.85,269.2712820091999,1094.84,3,3,High-Value Clients,Low Potential,0.1986384040741933
C1626,Individual,Jennifer,Morales,F,France,Provence,Home,2,Yes,Website,0,2,1225657.22,283.59441515040004,1464.8466666666666,3,1,Premium Investors,Moderate Investor,0.29069603940890015
C1627,Individual,David,Bryant,M,Usa,California,Investment,1,No,Website,1,1,1275226.77,277.9167267676937,1527.8633333333335,3,0,Budget Buyers,Moderate Investor,0.30517638323139995
C1628,Company,Lumina,Co,F,France,Normandy,Home,4,Yes,Website,0,4,800299.08,316.4399549919405,842.73,3,3,High-Value Clients,Low Potential,0.16643432563974048
C1629,Individual,Stephanie,Roberts,F,Usa,Utah,Home,5,No,Agency,0,5,789150.05,271.7214831133702,1008.13,3,3,High-Value Clients,Low Potential,0.16315955570418456
C1630,Company,Grandis,Co,F,Usa,Virginia,Investment,1,Yes,Website,1,1,1206881.92,305.7239374313957,1338.1466666666668,3,0,Budget Buyers,Moderate Investor,0.28521928301368615
C1631,Individual,Joan,Patterson,F,Uk,Northern Ireland,Home,5,No,Website,0,5,1683720.2,333.5418488054143,1267.07,4,1,Premium Investors,High Potential Investor,0.4245453903597856
C1632,Individual,Victoria,Wright,F,Usa,California,Investment,3,Yes,Agency,1,3,1425130.6800000002,301.8546499940673,1152.755,4,0,Budget Buyers,High Potential Investor,0.3489824900928562
C1633,Individual,Sara,Bennett,F,Canada,Ontario,Home,2,No,Website,0,2,847190.3300000001,293.5120375119832,976.8166666666666,3,3,High-Value Clients,Low Potential,0.18012534827161392
C1634,Individual,Sara,King,F,Usa,Georgia,Investment,2,No,Website,1,2,1044217.01,304.9102859128011,872.2,4,0,Budget Buyers,Low Potential,0.23769426382298375
C1635,Individual,Lawrence,Moore,M,France,Brittany,Home,1,No,Website,0,1,1104480.44,295.3117964886556,919.7425000000001,4,3,High-Value Clients,Low Potential,0.2552972566223639
C1636,Company,Zynex,Co,F,Usa,Arizona,Home,5,Yes,Website,0,5,1171439.72,303.63142787938614,1308.5133333333333,3,1,Premium Investors,Low Potential,0.2748634211292749
C1637,Individual,Jacob,Cook,M,Mexico,Nuevo Leon,Home,5,No,Agency,0,5,1333020.46,286.7193277193805,1525.18,3,1,Premium Investors,Moderate Investor,0.3220649740992219
C1638,Individual,Cynthia,Peterson,F,France,Occitanie,Investment,1,Yes,Agency,1,1,1047895.71,301.0714138870657,1175.6833333333334,3,0,Budget Buyers,Low Potential,0.2387673588092224
C1639,Individual,Ronald,Smith,M,Usa,Colorado,Home,1,No,Website,0,1,1088561.44,281.2842270450914,975.4225,4,3,High-Value Clients,Low Potential,0.25064082694835194
C1640,Individual,Helen,Adams,F,Usa,California,Home,1,Yes,Website,0,1,1172146.65,282.79976113293935,1047.99,4,3,High-Value Clients,Low Potential,0.2750620406611927
C1641,Individual,Charles,Phillips,M,Usa,Utah,Home,1,No,Agency,0,1,1249448.75,306.27948295682995,1358.2566666666667,3,1,Premium Investors,Moderate Investor,0.2976559146942503
C1642,Individual,Maria,Adams,F,Canada,British Columbia,Home,5,No,Website,0,5,1441785.62,297.334731836774,1167.1599999999999,4,1,Premium Investors,High Potential Investor,0.3538466126316272
C1643,Individual,Carl,Rogers,M,France,Ile-De-France,Home,4,No,Agency,0,4,1182889.92,265.16695724291304,1468.6933333333334,3,1,Premium Investors,Low Potential,0.2781937780925672
C1644,Individual,Megan,Freeman,F,Usa,California,Home,1,No,Client,0,1,1312822.17,317.46041081837075,1024.3375,4,3,High-Value Clients,Moderate Investor,0.3161759227177178
C1645,Individual,Shirley,Chavez,F,Australia,New South Wales,Investment,1,No,Website,1,1,1503973.21,303.70310749731755,1238.115,4,0,Budget Buyers,High Potential Investor,0.37201819120598767
C1646,Individual,Billy,Patterson,M,Usa,Washington,Investment,4,Yes,Agency,1,4,972186.46,307.88169303743933,1052.4533333333334,3,0,Budget Buyers,Low Potential,0.21665046362285273
C1647,Individual,Paul,Stone,M,Usa,Ohio,Home,4,Yes,Agency,0,4,1316368.95,299.05409997104294,1471.8999999999999,3,1,Premium Investors,Moderate Investor,0.3172048005925175
C1648,Individual,Julia,Wood,F,Australia,New South Wales,Home,3,No,Website,0,3,1282946.7,288.7778845100586,1476.9433333333334,3,1,Premium Investors,Moderate Investor,0.30743600560717443
C1649,Individual,Melissa,Price,F,Usa,Oregon,Home,4,Yes,Agency,0,4,1540887.81,311.1054526164346,1254.045,4,1,Premium Investors,High Potential Investor,0.382806109647278
C1650,Individual,Edward,Griffin,M,Usa,Washington,Investment,2,No,Website,1,2,1065238.5,324.96413199998216,1057.95,3,0,Budget Buyers,Low Potential,0.2438436122383525
C1651,Individual,Ryan,Bell,M,Usa,California,Investment,4,No,Website,1,4,962066.4199999999,360.4368684454,880.66,3,0,Budget Buyers,Low Potential,0.2137142211373549
C1652,Individual,Paul,Weaver,M,Usa,Nevada,Investment,4,Yes,Client,1,4,1078933.8,304.82777574872546,1168.3833333333334,3,0,Budget Buyers,Low Potential,0.24783704727587907
C1653,Individual,Sara,White,F,Usa,Colorado,Investment,4,Yes,Website,1,4,957106.48,281.1811658250624,860.9325,4,0,Budget Buyers,Low Potential,0.21223442372313894
C1654,Individual,Judith,Brooks,F,Usa,California,Home,1,No,Website,0,1,1250065.3800000001,323.5165817147669,951.6375,4,3,High-Value Clients,Moderate Investor,0.2978429815646054
C1655,Individual,Sara,Cox,F,Usa,Texas,Investment,2,No,Website,1,2,974749.8,300.4113056393208,1088.5866666666668,3,0,Budget Buyers,Low Potential,0.21739647022606878
C1656,Individual,Jacob,Baker,M,Belgium,Wallonia,Investment,4,Yes,Website,1,4,1401657.84,289.62293653298065,1182.3725,4,0,Budget Buyers,Moderate Investor,0.3421197968132134
C1657,Individual,Donald,Kim,M,Usa,California,Home,2,No,Website,0,2,1316624.69,321.1115919129062,1023.9675,4,3,High-Value Clients,Moderate Investor,0.3172883060463709
C1658,Individual,Ronald,Patterson,M,Usa,California,Home,5,No,Agency,0,5,1243178.6,320.1370625802807,984.12,4,3,High-Value Clients,Moderate Investor,0.2958295930679225
C1659,Individual,Joshua,Thompson,M,Denmark,Zealand,Home,4,No,Website,0,4,1576416.87,301.7876767541033,1307.3,4,1,Premium Investors,High Potential Investor,0.3931828066382662
C1660,Individual,Henry,Richardson,M,Usa,Nevada,Home,4,Yes,Website,0,4,1330046.48,310.73477975168214,1068.57,4,3,High-Value Clients,Moderate Investor,0.3212056330520951
C1661,Individual,Ronald,Cox,M,Usa,Washington,Home,4,No,Agency,0,4,1511063.27,314.9340105075308,1599.3433333333332,3,1,Premium Investors,High Potential Investor,0.3740937372455193
C1662,Individual,Gary,Montgomery,M,Russia,Tatarstan,Home,4,No,Website,0,4,1505862.74,285.37035996288023,1320.35,4,1,Premium Investors,High Potential Investor,0.3725630056618199
C1663,Individual,Joshua,Garcia,M,Usa,Colorado,Investment,3,No,Agency,1,3,926064.21,292.3087106115556,1042.71,3,0,Budget Buyers,Low Potential,0.20316911729667264
C1664,Individual,Judith,Hayes,F,France,Occitanie,Investment,5,No,Agency,1,5,1390001.73,332.60232639405876,1445.2933333333333,3,0,Budget Buyers,Moderate Investor,0.33873084429882255
C1665,Individual,Harold,Bell,M,Usa,Arizona,Home,5,No,Website,0,5,966971.19,294.3926755337411,827.2,4,3,High-Value Clients,Low Potential,0.21512159006183346
C1666,Individual,Brenda,Edwards,F,Usa,Ohio,Home,2,No,Website,0,2,706503.5900000001,319.24500925247025,736.0433333333334,3,3,High-Value Clients,Low Potential,0.1390317146192454
C1667,Individual,Stephanie,Cook,F,Usa,California,Investment,4,No,Agency,1,4,831811.52,321.57952434932054,862.11,3,0,Budget Buyers,Low Potential,0.175643238513099
C1668,Individual,Scott,Green,M,Australia,Victoria,Home,5,No,Website,0,5,1046863.21,307.7397747029087,872.2,4,3,High-Value Clients,Low Potential,0.23846839412380844
C1669,Individual,Steven,Collins,M,Canada,Alberta,Investment,3,Yes,Agency,1,3,948271.3400000001,284.230321631763,837.5225,4,0,Budget Buyers,Low Potential,0.20965429808866048
C1670,Individual,Angela,Watson,F,Usa,Colorado,Home,3,Yes,Website,0,3,1356021.03,312.65688885860277,1076.59,4,1,Premium Investors,Moderate Investor,0.3287952208183512
C1671,Individual,Ashley,Howard,F,Usa,California,Home,3,No,Agency,0,3,1329236.75,288.7153700965629,1120.62,4,1,Premium Investors,Moderate Investor,0.32096048104960445
C1672,Individual,Jacqueline,Morales,F,Usa,Nevada,Investment,4,No,Website,1,4,728363.1699999999,276.41545154981975,889.9166666666666,3,0,Budget Buyers,Low Potential,0.1454017188772181
C1673,Individual,Katherine,Martin,F,Usa,Washington,Home,1,Yes,Website,0,1,1076731.25,285.34674049099675,1272.4233333333334,3,3,High-Value Clients,Low Potential,0.24718585428577883
C1674,Individual,Emily,Jackson,F,Usa,California,Home,5,Yes,Website,0,5,1614623.53,319.73468147134105,1268.7075,4,1,Premium Investors,High Potential Investor,0.4043524241106565
C1675,Individual,Emma,Reyes,F,Canada,Alberta,Investment,5,No,Website,1,5,918037.6799999999,298.41753618416203,1012.96,3,0,Budget Buyers,Low Potential,0.20082643062566075
C1676,Individual,Amy,Allen,F,Usa,Washington,Home,2,No,Website,0,2,1251637.0,308.950924981104,1019.1225,4,3,High-Value Clients,Moderate Investor,0.2982964789016725
C1677,Individual,Kevin,Thomas,M,Usa,Texas,Home,1,Yes,Website,0,1,942915.1799999999,324.63653231730336,975.9433333333333,3,3,High-Value Clients,Low Potential,0.2081048669549589
C1678,Individual,Gary,Sanders,M,Usa,California,Home,1,Yes,Agency,0,1,1377654.29,277.8971589619036,1650.4733333333334,3,1,Premium Investors,Moderate Investor,0.33510195388521596
C1679,Individual,Christina,Nelson,F,Usa,Nevada,Investment,4,No,Website,1,4,1194618.9,302.3682114511598,1268.0466666666669,3,0,Budget Buyers,Low Potential,0.2816351578129712
C1680,Individual,Danielle,Howard,F,Usa,California,Investment,4,No,Agency,1,4,665078.77,322.26527070857014,692.13,3,0,Budget Buyers,Low Potential,0.12693013057808272
C1681,Individual,Carl,Alexander,M,Usa,Oregon,Home,3,Yes,Client,0,3,1408304.94,302.14952941529555,1156.7625,4,1,Premium Investors,Moderate Investor,0.3440666252224754
C1682,Individual,Amanda,Brooks,F,Usa,Nevada,Home,2,No,Website,0,2,1469905.41,301.3156548240538,1257.0925,4,1,Premium Investors,High Potential Investor,0.3620637651870277
C1683,Individual,Amber,Patterson,F,Usa,Oregon,Investment,1,No,Client,1,1,1410114.6,303.8628075737084,1144.74,4,0,Budget Buyers,Moderate Investor,0.3445961082636589
C1684,Individual,Grace,Cooper,F,Usa,Colorado,Investment,4,No,Website,1,4,1109440.17,311.62255236789474,883.4825000000001,4,0,Budget Buyers,Low Potential,0.25675276448239137
C1685,Individual,Kathleen,Parker,F,Usa,California,Home,5,No,Agency,0,5,1109623.75,290.4557343966067,1274.52,3,1,Premium Investors,Low Potential,0.2567978622720958
C1686,Individual,David,Howard,M,Usa,California,Investment,2,Yes,Agency,1,2,1214377.82,278.523494239301,1073.905,4,0,Budget Buyers,Moderate Investor,0.2873989169682831
C1687,Individual,Eric,Anderson,M,Usa,California,Home,4,Yes,Website,0,4,1026117.62,286.70853217155127,935.37,4,3,High-Value Clients,Low Potential,0.23239907834485213
C1688,Individual,Amanda,Flores,F,Usa,Oregon,Home,5,No,Client,0,5,1314384.27,343.9541576576939,1281.9566666666667,3,1,Premium Investors,Moderate Investor,0.31664243866843145
